id,kepid,koi_name,kepler_name,disposition,pdisposition,score,period,radius_planet,temp_planet_eq,insolation,duration,depth,model_snr,temp_star_eq,radius_star,mag_star,ra,dec,star_type
5600,10747439,K01638.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.593594819,8.85,1125.0,378.37,2.6391,1455.2,83.5,6075.0,0.969,14.455,297.46457,48.088001,White
5601,10749128,K01639.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,125.0426,1.2,416.0,7.06,8.99,104.3,6.4,6273.0,1.139,13.538,297.90045,48.0947,White
5602,10813841,K01640.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,6.17039154,2.17,1029.0,264.63,2.116,502.9,19.0,6137.0,0.963,15.406,297.66211,48.115898,White
5603,12253474,K01947.01,Unnamed,CANDIDATE,CANDIDATE,1.0,6.422943288,1.66,1034.0,269.8,1.0815,261.4,30.6,6102.0,1.016,12.335,288.63483,50.912231,White
5604,12691412,K01983.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.008,6.90522317,4.54,1343.0,768.55,3.533,420.3,34.4,6596.0,1.721,13.502,290.28619,51.834026,White
5606,8175131,K02139.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.27121961,2.17,802.0,97.84,2.9283,966.7,38.0,4702.0,0.67,15.938,295.00293,44.09203,Orange
5609,10664416,K02599.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,25.3239215,19.02,484.0,12.94,70.405,1379.7,214.5,5128.0,0.668,14.856,291.40079,47.924629,Orange
5610,9602613,K02612.01,Unnamed,CANDIDATE,CANDIDATE,0.856,4.61225043,0.51,1032.0,268.27,2.695,29.1,13.7,5495.0,0.961,11.83,297.14883,46.296951,Sun-like
5611,5807769,K02614.01,Kepler-1289 b,CONFIRMED,CANDIDATE,0.999,7.99022379,1.97,1113.0,361.73,3.273,165.9,17.6,5689.0,1.542,14.59,296.38882,41.040569,Sun-like
5612,11495766,K02630.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,4.1749166,0.61,1116.0,366.59,4.828,40.7,11.8,5910.0,0.94,13.391,285.22531,49.424179,Sun-like
5619,11045383,K01645.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,41.16676097,17.82,446.0,9.35,2.2133,5386.3,185.2,5193.0,0.805,13.418,298.21094,48.559158,Orange
5623,6603756,K01729.01,Unnamed,CANDIDATE,CANDIDATE,0.921,5.204286663,16.0,934.0,180.12,6.2598,35221.0,153.0,5332.0,0.86,15.424,291.09161,42.058479,Sun-like
5624,8460600,K01730.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.352090869,18.9,772.0,83.66,3.88771,75142.0,1343.2,5089.0,0.693,14.933,300.77478,44.487751,Orange
5625,12121470,K02142.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.877350712,1.46,1650.0,1755.2,1.7478,185.6,23.1,6382.0,1.059,14.688,296.80524,50.611061,White
5626,3327993,K02157.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.11552348,21.43,1398.0,900.64,6.712,359.2,28.9,5900.0,0.951,15.897,287.18005,38.414131,Sun-like
5628,7906739,K02165.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,7.01476115,1.02,928.0,175.85,3.945,122.1,27.5,5912.0,0.87,13.601,296.8017,43.654259,Sun-like
5632,10275805,K02782.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,112.645961,35.36,377.0,4.76,7.037,1957.9,23.3,5895.0,0.991,15.701,292.55612,47.329079,Sun-like
5633,5709889,K02783.01,Unnamed,CANDIDATE,CANDIDATE,1.0,0.526887517,0.58,1238.0,550.37,0.8971,119.9,20.6,3945.0,0.519,14.694,293.17096,40.99559,Orange
5637,6041734,K02167.03,Kepler-1129 c,CONFIRMED,CANDIDATE,0.998,76.5369531,3.73,503.0,15.15,5.574,652.2,17.7,5596.0,1.466,15.28,291.60449,41.309361,Sun-like
5638,2010191,K03999.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.43525124,25.43,1579.0,1468.73,4.509,152.2,6.3,5854.0,1.742,14.603,290.38721,37.47818,Sun-like
5640,7601665,K07842.01,Unnamed,CANDIDATE,CANDIDATE,0.999,3.11141514,0.7,1530.0,1296.58,3.074,28.4,8.3,6450.0,1.273,13.396,289.88666,43.233879,White
5641,8845574,K01734.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.878156188,2.51,1141.0,400.37,2.058,787.5,38.4,5075.0,0.67,15.75,300.31107,45.02494,Orange
5642,2021440,K01987.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,7.81153999,23.56,718.0,62.96,5.984,912.8,41.3,5150.0,0.71,15.611,292.96844,37.488689,Orange
5645,3328026,K01994.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.115498574,25.84,1432.0,995.26,6.738,444.2,45.4,5917.0,1.0,15.147,287.18961,38.43166,Sun-like
5647,12885212,K02184.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.001,2.057499811,1.27,1037.0,273.84,2.569,325.6,23.6,4620.0,0.736,15.504,290.17502,52.220341,Orange
5648,5894073,K02187.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,10.5856758,1.49,912.0,163.41,4.911,178.7,8.1,6246.0,1.092,13.748,296.64755,41.177021,White
5649,10518424,K02188.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.69633621,15.78,1334.0,749.66,5.238,238.6,26.5,6106.0,0.923,15.319,283.75385,47.796951,White
5650,4245933,K02190.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,11.2580745,2.14,497.0,14.44,23.516,713.3,55.4,4257.0,0.586,15.83,286.40198,39.338799,Orange
5651,12935144,K02847.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.099291188,1.37,1414.0,947.02,1.765,282.6,19.8,4878.0,0.843,15.496,290.233,52.33601,Orange
5656,9851943,K04001.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.081935491,0.99,1364.0,819.14,5.136,202.9,33.9,4938.0,0.718,15.254,299.04044,46.670368,Orange
5658,2708420,K04003.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89129881,0.86,1414.0,944.68,5.294,82.0,29.8,5806.0,0.893,13.911,290.35153,37.94857,Sun-like
5659,4814502,K04004.01,Unnamed,CANDIDATE,CANDIDATE,1.0,4.94330596,1.41,1058.0,296.74,2.9334,126.2,27.7,5661.0,1.008,12.697,283.99509,39.917,Sun-like
5660,8142787,K04005.01,Kepler-439 b,CONFIRMED,CANDIDATE,0.997,178.139072,2.25,291.0,1.7,9.654,678.8,20.3,5431.0,0.879,14.56,280.80157,44.033989,Sun-like
5662,3345675,K01772.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,120.00336404,15.08,240.0,0.78,3.3803,39596.0,131.1,4315.0,0.668,15.635,292.30069,38.402142,Orange
5664,3836453,K01903.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540395781,0.94,1211.0,510.22,1.6305,173.4,46.6,4955.0,0.735,12.057,286.95236,38.918331,Orange
5665,3952651,K01912.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.001,32.9045733,28.34,568.0,24.63,4.402,662.3,19.7,5780.0,1.0,13.96,291.04391,39.023685,Sun-like
5666,3966262,K01811.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.46353343,21.49,1171.0,445.83,2.954,830.0,6.8,5541.0,0.777,14.914,294.57605,39.03928,Sun-like
5667,4144231,K01791.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,22.91339043,24.11,510.0,15.94,3.94,5407.0,86.9,5451.0,0.6,15.469,287.83228,39.225552,Sun-like
5668,9964670,K02192.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.541350116,1.5,1273.0,619.14,3.29,378.0,51.7,5150.0,0.784,15.316,297.02771,46.874519,Orange
5670,6525249,K02197.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.710316235,23.38,1647.0,1740.08,3.614,409.4,31.2,6147.0,1.096,15.961,292.73456,41.90477,White
5671,11075429,K02198.01,Kepler-1137 b,CONFIRMED,CANDIDATE,0.991,23.9210408,3.01,1020.0,255.65,5.174,158.3,21.9,7121.0,1.972,12.768,287.13028,48.665371,White
5672,11705004,K02199.01,Unnamed,CANDIDATE,CANDIDATE,0.993,9.03326435,1.96,729.0,66.89,2.857,610.7,18.3,5311.0,0.788,15.901,287.53503,49.801659,Sun-like
5673,6137681,K03932.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,356.535835,28.27,220.0,0.55,5.467,3113.0,25.7,5385.0,0.75,15.481,295.83484,41.426971,Sun-like
5674,11244682,K03933.01,Unnamed,CANDIDATE,CANDIDATE,1.0,3.490785878,1.32,1010.0,245.65,1.4513,336.8,32.7,5496.0,0.725,14.678,292.13733,48.917191,Sun-like
5676,5895158,K03935.01,Kepler-1532 b,CONFIRMED,CANDIDATE,1.0,1.093665854,1.29,1681.0,1880.33,1.4399,218.4,33.5,5845.0,0.874,14.815,296.9028,41.198189,Sun-like
5677,4947556,K03936.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,141.608555,2.98,290.0,1.68,7.685,1263.1,43.3,5083.0,0.844,13.336,297.57712,40.02771,Orange
5678,7287028,K07832.01,Unnamed,CANDIDATE,CANDIDATE,0.465,3.6092231,0.68,1192.0,477.0,2.8,52.4,4.4,6032.0,0.929,13.534,293.35861,42.80666,White
5679,5471690,K04006.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,12.4247333,1.47,1284.0,642.95,16.828,40.5,19.3,6632.0,2.193,12.876,297.72531,40.640789,White
5680,8376848,K04007.01,Unnamed,CANDIDATE,CANDIDATE,0.964,11.4927112,25.01,858.0,127.97,7.764,291.5,18.7,6198.0,1.005,15.472,295.74899,44.37476,White
5681,5350447,K04008.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,70.7511986,27.74,441.0,8.97,6.198,858.1,24.1,5771.0,0.936,15.187,287.92313,40.517269,Sun-like
5682,4173026,K02172.02,Unnamed,CANDIDATE,CANDIDATE,0.991,116.583183,2.91,371.0,4.47,5.8,819.0,8.7,5738.0,0.981,15.104,295.164,39.201408,Sun-like
5683,8934103,K04009.01,Kepler-1538 b,CONFIRMED,CANDIDATE,0.997,175.13892,3.06,346.0,3.39,10.767,634.5,17.9,5497.0,1.241,15.245,283.3457,45.27446,Sun-like
5685,4150390,K01768.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,55.25178622,27.32,444.0,9.15,6.094,39874.0,585.0,5793.0,0.832,15.807,289.68658,39.297199,Sun-like
5686,4851464,K01757.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.001,5.548250634,21.49,1088.0,331.99,6.06772,42873.0,1170.5,6124.0,1.028,15.752,295.88867,39.911301,White
5687,4913000,K01775.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.442520831,3.98,1392.0,889.36,2.4779,531.5,100.3,6496.0,1.33,11.668,288.4743,40.085678,White
5689,5110423,K01777.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.685223546,28.98,1111.0,360.92,4.0632,5494.6,238.7,5552.0,0.719,15.828,294.83679,40.265598,Sun-like
5690,2581191,K02203.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.99042642,1.17,1539.0,1327.48,3.083,133.8,25.3,6198.0,1.005,14.349,292.60025,37.832069,White
5691,7379385,K02207.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,67.230028,2.44,482.0,12.79,25.01,379.1,39.5,6157.0,1.016,14.548,296.4201,42.936989,White
5693,6307083,K02050.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,75.3787816,1.6,360.0,3.97,5.268,387.7,30.1,5061.0,0.841,12.218,297.63519,41.641869,Orange
5695,4947556,K03936.02,Unnamed,CANDIDATE,CANDIDATE,0.91,13.0267964,2.08,643.0,40.51,0.785,356.6,11.4,5083.0,0.844,13.336,297.57712,40.02771,Orange
5696,7362696,K03937.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.93129874,21.42,944.0,187.36,1.8626,676.1,31.7,5457.0,0.779,15.535,291.76056,42.92392,Sun-like
5702,8483258,K04012.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,372.16478,5.68,279.0,1.44,11.288,2074.0,23.5,6194.0,1.129,15.823,286.54303,44.509621,White
5704,9009953,K04014.01,Unnamed,CANDIDATE,CANDIDATE,0.982,234.240739,3.41,329.0,2.77,12.925,464.1,27.7,5814.0,1.248,13.685,286.94971,45.353828,Sun-like
5705,7664272,K07845.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.146,341.01495,1.72,234.0,0.71,5.12,386.0,6.9,5327.0,0.896,14.122,283.92191,43.37075,Sun-like
5706,5302006,K01755.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.14631207,4.79,1260.0,594.72,3.803,891.1,20.3,6726.0,1.31,15.05,298.29898,40.470329,White
5707,5306720,K01991.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,27.36432337,39.49,659.0,44.5,3.545,2282.5,42.3,6167.0,1.107,15.244,299.18491,40.484371,White
5708,5389540,K01836.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.001,10.26231992,1.98,509.0,15.89,3.568,813.9,17.3,4316.0,0.54,13.259,298.46799,40.516678,Orange
5709,5444384,K01778.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.519529227,11.12,1653.0,1766.31,5.1675,8372.5,155.1,6033.0,1.046,15.551,290.51465,40.693001,White
5710,5450814,K01780.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.487525901,21.23,593.0,29.11,2.4536,20209.0,74.3,4481.0,0.485,15.693,292.55685,40.638191,Orange
5711,9635510,K02234.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.35197616,21.19,1444.0,1025.78,5.304,268.0,31.7,6147.0,1.003,15.347,284.6947,46.372589,White
5712,8076630,K02235.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,0.861643331,1.88,1613.0,1599.85,2.4318,232.5,41.7,5506.0,0.688,14.614,282.21646,43.93359,Sun-like
5713,4077901,K02239.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,12.1097626,1.09,681.0,50.68,10.174,113.9,28.2,5437.0,0.739,13.007,296.42896,39.133759,Sun-like
5714,10271691,K02240.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,63.909601,0.76,351.0,3.57,11.85,143.0,6.1,5227.0,0.643,14.746,290.88684,47.326679,Sun-like
5715,10544677,K02244.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.002,19.7352868,49.24,743.0,72.08,5.097,319.4,17.1,6329.0,1.045,14.689,295.54919,47.72657,White
5717,9904006,K02135.02,Unnamed,CANDIDATE,CANDIDATE,1.0,20.1890396,1.39,794.0,93.89,6.251,112.1,15.0,6178.0,1.267,13.573,296.80344,46.74115,White
5719,6019872,K03942.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.485898163,14.96,1272.0,620.65,2.446,224.6,32.8,5088.0,0.727,14.151,282.54819,41.334431,Orange
5720,7679812,K03943.01,Unnamed,CANDIDATE,CANDIDATE,0.974,38.5763483,2.05,619.0,34.77,19.861,282.1,76.3,6167.0,1.221,12.626,290.87228,43.333,White
5722,8282846,K04015.01,Kepler-1539 b,CONFIRMED,CANDIDATE,1.0,133.303247,2.67,301.0,1.94,7.342,1017.5,20.6,5064.0,0.864,15.307,284.21942,44.268539,Orange
5723,5938970,K04016.01,Kepler-1540 b,CONFIRMED,CANDIDATE,1.0,125.4132302,3.14,266.0,1.18,2.3241,1345.0,22.6,4641.0,0.747,14.073,283.34448,41.20174,Orange
5724,8381693,K04017.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,21.5702917,29.53,888.0,146.81,40.4,148.7,41.0,6070.0,1.628,13.86,297.13824,44.378078,White
5726,7375348,K00266.01,Kepler-508 b,CONFIRMED,CANDIDATE,1.0,25.30893566,1.77,710.0,60.2,5.7704,153.7,54.2,5949.0,1.292,11.472,295.40433,42.981422,Sun-like
5731,5730389,K01956.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.759573341,6.42,1198.0,487.37,6.999,382.0,64.4,5640.0,0.863,14.618,298.0607,40.960732,Sun-like
5732,5802478,K01834.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.79188234,1.95,1201.0,492.81,2.15,417.0,6.6,6171.0,0.91,14.394,295.15802,41.047871,White
5733,5942093,K01995.01,Unnamed,CANDIDATE,CANDIDATE,1.0,14.38724729,29.24,725.0,65.41,1.9078,1914.1,43.5,5830.0,0.859,15.264,284.87454,41.203651,Sun-like
5734,5992270,K01855.01,Unnamed,CANDIDATE,CANDIDATE,0.025,58.4302648,3.45,300.0,1.91,7.18,1849.5,34.1,4338.0,0.609,14.782,299.62198,41.212509,Orange
5736,4761060,K02249.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,13.37935853,6.65,1395.0,896.56,8.809,353.5,36.2,6739.0,2.702,12.301,295.54712,39.861759,White
5737,5479802,K02251.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,13.26255423,3.55,766.0,81.56,4.65,916.4,31.4,5973.0,0.935,15.38,299.34885,40.621319,Sun-like
5738,5607631,K02254.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,20.5696575,28.96,650.0,42.09,4.263,401.5,22.2,6098.0,0.838,14.659,287.80338,40.890228,White
5739,4951249,K02258.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.52342256,1.7,1195.0,482.25,2.531,219.0,15.9,6211.0,1.058,15.146,298.35513,40.049938,White
5741,8636434,K03946.01,Kepler-1533 b,CONFIRMED,CANDIDATE,0.988,308.544422,3.28,330.0,2.81,18.503,586.8,56.8,6325.0,1.349,13.215,295.97556,44.713451,White
5743,5952366,K03947.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,22.735911,5.07,643.0,40.32,42.435,2311.0,69.4,5780.0,1.0,13.38,289.27658,41.259754,Sun-like
5745,5598595,K03949.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,0.648774274,1.08,1659.0,1795.83,2.643,231.0,26.1,5026.0,0.729,15.399,283.75253,40.842369,Orange
5750,9763754,K00589.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,17.47702,0.93,676.0,49.24,54.52,138.3,2.9,6116.0,0.782,14.547,288.6496,46.597752,White
5756,8435247,K01131.01,Unnamed,CANDIDATE,CANDIDATE,0.974,0.696125302,28.44,1645.0,1739.43,2.0054,14966.0,177.2,5245.0,0.674,15.464,293.539,44.494919,Sun-like
5757,8332986,K01137.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,302.38867822,40.73,238.0,0.76,3.1229,41320.0,294.8,5328.0,0.857,14.041,301.70923,44.281792,Sun-like
5758,9425139,K01411.01,Unnamed,CANDIDATE,CANDIDATE,0.995,305.0762469,7.82,284.0,1.53,6.255,4042.8,113.4,5716.0,1.155,13.377,298.99509,45.909512,Sun-like
5759,6364327,K01744.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.24372504,20.41,1017.0,253.25,17.136,234.4,51.6,5772.0,0.867,14.579,291.91602,41.74741,Sun-like
5760,6762829,K01740.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,18.795269797,30.77,899.0,154.05,9.9816,28241.0,3596.6,5623.0,1.841,13.941,286.83035,42.279202,Sun-like
5761,7369865,K01918.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,42.2625935,12.62,855.0,126.27,4.465,692.2,40.7,5432.0,3.581,13.754,293.93689,42.961559,Sun-like
5762,7593110,K01748.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.004,3.549386251,24.15,1142.0,402.76,2.4342,50664.0,108.2,5759.0,0.892,15.895,286.42599,43.264278,Sun-like
5763,7810483,K01943.01,Unnamed,CANDIDATE,CANDIDATE,0.994,29.92208104,3.09,782.0,88.52,2.7716,345.3,37.6,6127.0,1.637,13.377,287.23676,43.567211,White
5765,6634133,K02262.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.94221873,19.64,754.0,76.56,2.453,486.5,12.6,5213.0,0.917,14.129,298.64505,42.089851,Sun-like
5766,7021534,K02267.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.06557317,1.46,880.0,141.9,1.6208,243.4,24.9,6075.0,0.916,14.005,287.79138,42.574108,White
5768,9728465,K02270.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,7.35390869,2.29,1483.0,1141.53,2.061,92.9,11.1,6385.0,2.327,12.865,298.26663,46.412991,White
5769,7124026,K02275.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.013,15.7455586,1.41,743.0,71.98,13.877,161.1,37.6,6089.0,0.95,13.276,293.67361,42.666458,White
5771,9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,0.999,8.48651582,1.34,1060.0,298.03,5.267,110.8,21.1,6178.0,1.267,13.573,296.80344,46.74115,White
5772,4544572,K03950.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.189092892,33.45,1446.0,1034.43,5.1128,1871.5,150.7,6106.0,0.966,15.741,285.87708,39.690689,White
5774,10152836,K03952.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,220.9290121,5.24,299.0,1.89,7.335,2456.5,70.4,5893.0,0.941,14.707,296.03668,47.180119,Sun-like
5775,10651816,K03953.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.1877519,19.66,1141.0,400.3,14.836,452.3,83.2,5532.0,0.896,14.64,285.37082,47.946499,Sun-like
5776,6964043,K01351.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,10.72396374,39.84,783.0,88.64,3.8439,13518.0,127.7,5582.0,0.905,15.613,296.01447,42.422279,Sun-like
5777,3644523,K01195.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,119.67747,36.8,379.0,4.9,32.274,3254.1,52.0,6075.0,0.969,15.933,291.16675,38.78019,White
5780,12644769,K01611.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,41.077590334,23.2,346.0,3.37,6.20583,134480.0,5518.2,4451.0,0.62,11.762,289.07571,51.757439,Orange
5781,7671950,K07846.01,Unnamed,CANDIDATE,CANDIDATE,0.939,10.5994606,1.28,896.0,152.67,9.484,128.8,11.2,6194.0,1.069,15.284,287.81284,43.362549,White
5782,7918172,K01817.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,63.934965,44.59,525.0,18.0,12.71,1119.5,45.6,5209.0,1.595,14.339,299.59305,43.693089,Sun-like
5783,8009496,K01869.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,38.4769457,4.79,814.0,103.72,5.825,259.4,18.4,6079.0,2.163,13.404,283.19598,43.890968,White
5786,8127586,K01752.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,16.6094904,1.82,766.0,81.28,3.189,272.9,12.7,6047.0,1.05,14.926,300.43979,43.930729,White
5789,3851130,K02284.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.69787749,1.5,1512.0,1235.14,1.915,116.8,8.3,5609.0,1.348,13.265,291.69385,38.964069,Sun-like
5790,7257363,K02292.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.23340265,1.15,851.0,124.02,3.242,242.1,12.7,5266.0,0.741,15.516,282.04895,42.871109,Sun-like
5791,11922722,K02301.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.51289168,1.12,1161.0,429.42,3.313,131.0,27.3,5523.0,0.981,13.76,295.98465,50.248199,Sun-like
5792,12061969,K02061.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,14.092583189,1.82,597.0,30.1,4.1536,530.4,17.8,5081.0,0.77,15.753,291.65952,50.583881,Orange
5793,7203326,K07826.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.087508013,1.37,987.0,224.7,2.7597,140.6,2.5,6078.0,1.119,14.172,292.73621,42.75972,White
5795,9899414,K03955.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332564704,30.04,1692.0,1945.27,5.9775,1049.5,124.0,6046.0,0.972,14.923,295.2269,46.772869,White
5796,5471059,K03956.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.636899795,49.84,1179.0,456.22,0.9105,426.2,27.6,5524.0,0.847,14.72,297.55859,40.63467,Sun-like
5799,7377200,K07836.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,471.65421,4.11,313.0,2.26,3.456,479.7,12.5,6061.0,1.653,13.681,295.87747,42.983631,White
5803,9084778,K01631.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,0.592243731,6.77,1551.0,1361.22,1.386,3992.4,303.8,4920.0,0.591,15.653,290.28094,45.46426,Orange
5804,10357040,K01634.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,46.882525,1.91,513.0,16.4,1.93,343.5,4.9,6045.0,0.955,15.256,297.89221,47.498089,White
5805,10514429,K01614.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,20.7191626,1.85,790.0,92.2,3.912,184.4,8.9,5837.0,1.366,11.413,281.27295,47.774399,Sun-like
5806,7747103,K07847.01,Unnamed,CANDIDATE,CANDIDATE,0.181,399.37587,3.93,326.0,2.66,21.25,552.2,11.9,6098.0,1.618,13.281,289.7308,43.497368,White
5807,8127607,K01919.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,16.60973843,6.64,579.0,26.59,4.515,667.8,29.7,5238.0,0.752,14.659,300.4472,43.929539,Sun-like
5808,8129042,K01743.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,54.323118,5.06,706.0,58.78,25.863,538.0,19.2,6988.0,1.67,14.478,300.79263,43.96748,White
5809,8180020,K01741.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.002,5.803127153,19.04,886.0,145.32,4.9041,58570.0,639.3,5533.0,0.795,15.896,296.49356,44.052319,Sun-like
5812,6342333,K02065.01,Unnamed,CANDIDATE,CANDIDATE,0.968,80.2321467,3.24,380.0,4.91,4.656,888.7,24.9,5436.0,0.888,14.32,282.86319,41.79668,Sun-like
5813,10674871,K02068.01,Unnamed,CANDIDATE,CANDIDATE,0.89,41.88970036,32.16,515.0,16.66,1.35,1304.4,20.9,5952.0,0.907,14.74,295.46463,47.90807,Sun-like
5814,6032517,K02070.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.791406261,4.51,1579.0,1466.9,2.8159,345.5,60.7,6092.0,1.028,14.574,288.51645,41.381962,White
5816,8260234,K02085.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.71483873,1.26,842.0,118.73,2.748,286.2,18.0,5193.0,0.755,14.167,299.78946,44.171001,Orange
5817,7210749,K07828.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.131,17.5859472,2.24,700.0,56.81,3.815,509.5,8.4,5780.0,1.0,13.7,294.85565,42.790672,Sun-like
